image_id,file_name,entropy,entropy_quartile,spatial_spread,entropy_rank,entropy_percentile,entropy_group,binary_group,caption,chair_i,is_hallucinating
513688,000000513688.jpg,6.327410697937012,3,0.4294903228108291,349,0.698,mid_high,degraded,"The image features a wooden desk with a laptop computer placed on top of it. A chair is positioned in front of the desk, and a mouse can be seen on the right side of the desk. The desk is also equipped with a telephone, which is located on the right side of the desk.

In addition to the main items, there are two books on the desk, one near the center and the other towards the right",0.0,False
249786,000000249786.jpg,6.327578544616699,3,0.4160655936892837,350,0.7,mid_high,degraded,"The image captures a thrilling moment of a snowboarder performing a jump in the air. The snowboarder is in the middle of the jump, showcasing their skill and athleticism. The snowboard is clearly visible, as it is in the air with the snowboarder.

In the background, there are several people watching the snowboarder's performance. Some of them are standing close to the snowboarder, while others are further",0.5,True
446574,000000446574.jpg,6.327705383300781,3,0.4342872843205012,351,0.702,mid_high,degraded,"The image features a small bathroom with a white toilet positioned on the left side of the room. A bathtub is located on the right side of the bathroom, and a shower curtain is hanging over the tub. The bathroom also has a sink situated in the middle of the room.

In addition to the main fixtures, there are a few other items in the bathroom. A toothbrush is placed on",0.6667,True
523229,000000523229.jpg,6.327741622924805,3,0.4233422981994008,352,0.704,mid_high,degraded,"The image features a white toilet with a purple lid, placed in a bathroom stall. The toilet is situated next to a sign, which is likely related to the accessibility of the bathroom for people with disabilities. The sign is placed on the wall, close to the toilet, ensuring that users are aware of the available facilities.",0.5,True
329455,000000329455.jpg,6.32775354385376,3,0.4329127358929443,353,0.706,mid_high,degraded,"The image features a large pizza placed on a wooden table, taking up a significant portion of the table's surface. The pizza is accompanied by a variety of drinks, including multiple cups and a wine glass, scattered around the table.

There are several people in the scene, with one person sitting at the table, and others standing nearby. A chair is also visible in the background. The dining table occupies the majority of the image, with",0.2,True
237118,000000237118.jpg,6.327759742736816,3,0.422265818022592,354,0.708,mid_high,degraded,"The image features a man standing in a public restroom, taking a picture of himself using a mirror. He is holding a camera in his hand, capturing the moment. The restroom appears to be well-maintained, with a sink visible in the background. The man is the main focus of the scene, with the restroom providing a backdrop for his self-portrait.",0.5,True
106281,000000106281.jpg,6.327791213989258,3,0.4277851652020849,355,0.71,mid_high,degraded,"The image features a train yard with multiple trains on the tracks. There are two trains prominently visible, one occupying the left side of the scene and the other stretching across the middle. In addition to these trains, there are two smaller trains in the background.

The train yard is bustling with activity, as there are several people scattered throughout the scene. Some are standing close to the trains, while others are further away, possibly attending to their",0.5,True
519039,000000519039.jpg,6.327820777893066,3,0.4243500821615285,356,0.712,mid_high,degraded,"The image features a garbage truck driving down a street, passing by a red mailbox. The truck is positioned in the middle of the scene, with the mailbox located on the right side of the street.

There are several people in the image, with one person standing close to the mailbox, another person further down the street, and two more individuals closer to the garbage truck. The scene also includes a car parked on the left side of",0.6667,True
218091,000000218091.jpg,6.327907562255859,3,0.4255427005296577,357,0.714,mid_high,degraded,"The image features a hotel room with a neatly made bed situated in the middle of the room. The bed is surrounded by a few chairs, with one chair placed near the left side of the room, another chair located in the right corner, and a third chair situated close to the left side of the room.

In addition to the furniture, there are two lamps in the room, one on the left side and the other on the right side. A",0.0,False
461573,000000461573.jpg,6.327927589416504,3,0.430895937173106,358,0.716,mid_high,degraded,"The image features a park with a white metal bench prominently placed in the middle of the scene. The bench is surrounded by green grass, providing a comfortable spot for visitors to sit and relax.

In addition to the bench, there are several potted plants scattered throughout the park, adding to the overall ambiance. Some of these plants are located close to the bench, while others are placed further away. The combination of the bench, grass",0.0,False
